"TIME (America/New York)","DAI-ETH Pool ROI (USD)","DAI-ETH HODL ROI (USD)","Impermanent Gain/Loss","DAI-ETH Pool Value","DAI-ETH HODL Value"
"2021-02-08 10:00:00",0.6134219710779241,0.6847828691341502,-0.042356139395517634,1.6085823073219014,1.6797291493170903
"2021-02-08 11:00:00",0.6007963911397622,0.6686135093672574,-0.040642795858228165,1.5959945994114675,1.6636082915948112
"2021-02-08 12:00:00",0.5998491344219772,0.6643777909666952,-0.0387704383553682,1.595050184110303,1.6593852787686068
"2021-02-08 13:00:00",0.5944595893068527,0.6567266528150106,-0.03758439172953332,1.5896768056190518,1.651757091175839
"2021-02-08 14:00:00",0.5943497233687838,0.6564199291092154,-0.037472506005051365,1.5895672692377931,1.6514512875266867
"2021-02-08 15:00:00",0.6067210305604205,0.6733998761873388,-0.03984633115835945,1.6019014671250424,1.6683803011007878
"2021-02-08 16:00:00",0.5936159833354471,0.6568472223357691,-0.03816359055192842,1.588835730150712,1.651877299033034
"2021-02-08 17:00:00",0.6021158230629702,0.6684891025649078,-0.03978046928799506,1.5973100735313408,1.663484257966438
"2021-02-08 18:00:00",0.6199859791078013,0.6932724763226528,-0.04328098297210303,1.6151266257774912,1.6881932908524968
"2021-02-08 19:00:00",0.6196721880953013,0.6937848547831691,-0.043755655553641915,1.6148137760209165,1.68870413236886
"2021-02-08 20:00:00",0.6104016097812295,0.6801438166579619,-0.04150966493776653,1.6055710059818455,1.6751040122669552
"2021-02-08 21:00:00",0.6062097283577144,0.6740857737361414,-0.040545141977369914,1.6013916986381176,1.669064141212933
"2021-02-08 22:00:00",0.6137004521074658,0.6835801282806695,-0.04150659359739972,1.6088599530122885,1.6785300162372863
"2021-02-08 23:00:00",0.6127243194326242,0.6840698453803502,-0.04236494474587105,1.6078867483711616,1.6790182643684388
"2021-02-09 00:00:00",0.6161524311879296,0.6884361615852947,-0.042811053234904084,1.6113045770706322,1.6833714832543538
"2021-02-09 01:00:00",0.6292603831909782,0.7060370925167103,-0.04500295431002177,1.624373210109788,1.7009196179619495
"2021-02-09 02:00:00",0.6176635017194985,0.6927078001557738,-0.0443338764253165,1.6128111149545643,1.6876303085033715
"2021-02-09 03:00:00",0.642869468563632,0.7283585125746186,-0.04946256427067275,1.6379414733054718,1.723174082090427
"2021-02-09 04:00:00",0.6313094469436129,0.7096260797747043,-0.04580921744093425,1.626416127435911,1.704497839597642
"2021-02-09 05:00:00",0.6098638863978929,0.6797230570130757,-0.04158969558910974,1.6050348955679712,1.6746845147439688
"2021-02-09 06:00:00",0.6205832188574563,0.6943786345181671,-0.043553084391728114,1.6157220740307976,1.689296130986262
"2021-02-09 07:00:00",0.6086234140924178,0.6775410701391287,-0.04108254472779915,1.6037981442164466,1.6725090730162882
"2021-02-09 08:00:00",0.6145629700975304,0.6852020817072859,-0.04191729429754243,1.6097198837702897,1.680147104408964
"2021-02-09 09:00:00",0.6222806570045916,0.6965517025143351,-0.04377764933404138,1.617414420497005,1.6914626805894684
"2021-02-09 10:00:00",0.6197681028245985,0.6926333914744776,-0.043048476425485704,1.614909403041823,1.6875561230203484
"2021-02-09 11:00:00",0.6084863872474886,0.6786604289875791,-0.041803595610110045,1.6036615284009113,1.6736250742059575
"2021-02-09 12:00:00",0.612755795716381,0.6840147724563552,-0.04231493565583977,1.6079181302378147,1.6789633566426616
"2021-02-09 13:00:00",0.6209200254782308,0.6935107284982349,-0.04286403492960211,1.6160578703574118,1.688430828360472
"2021-02-09 14:00:00",0.6321566515690451,0.7086159146884274,-0.04474923969868616,1.6272607907636585,1.7034907046296128
"2021-02-09 15:00:00",0.6245740408164502,0.7016882830822784,-0.04531631499874378,1.619700925013359,1.6965838533327693
"2021-02-09 16:00:00",0.6257500504566786,0.7030625880275976,-0.04539618104138987,1.620873407063574,1.6979540358761671
"2021-02-09 17:00:00",0.6272889008300382,0.7027985128633292,-0.04434441976715042,1.6224076414601392,1.697690752838834
"2021-02-09 18:00:00",0.6287339353145502,0.7057534857370085,-0.04515280259807308,1.6238483413805098,1.7006368618967398
"2021-02-09 19:00:00",0.6356338347331709,0.7166227053887806,-0.04717919109503299,1.6307275436760373,1.711473477946139
"2021-02-09 20:00:00",0.646193613339008,0.7293929644764829,-0.04810899133191571,1.6412556468871504,1.7242054310226615
"2021-02-09 21:00:00",0.6467442683029738,0.7325611467892095,-0.04953180362221088,1.6418046500917385,1.7273641099708708
"2021-02-09 22:00:00",0.6484334687163575,0.7334901663135014,-0.04906673210499268,1.643488783534321,1.728290342783316
